tag,x,y,direction,x_variance,y_variance,xy_covariance
yellow,527.238336,-253.074925,0.000000,0.010000,0.010000,0.000000
yellow,525.492290,-245.965341,0.000000,0.010000,0.010000,0.000000
yellow,524.311654,-238.535900,0.000000,0.010000,0.010000,0.000000
yellow,523.630846,-231.031336,0.000000,0.010000,0.010000,0.000000
yellow,523.380717,-223.505715,0.000000,0.010000,0.010000,0.000000
yellow,523.684750,-216.000008,0.000000,0.010000,0.010000,0.000000
yellow,524.464525,-208.548328,0.000000,0.010000,0.010000,0.000000
yellow,525.744252,-201.185830,0.000000,0.010000,0.010000,0.000000
yellow,527.556446,-193.954567,0.000000,0.010000,0.010000,0.000000
yellow,529.954642,-186.912517,0.000000,0.010000,0.010000,0.000000
yellow,532.884130,-180.083960,0.000000,0.010000,0.010000,0.000000
yellow,536.339834,-173.506892,0.000000,0.010000,0.010000,0.000000
yellow,540.306309,-167.215353,0.000000,0.010000,0.010000,0.000000
yellow,544.757590,-161.236840,0.000000,0.010000,0.010000,0.000000
yellow,549.658247,-155.589891,0.000000,0.010000,0.010000,0.000000
yellow,554.965708,-150.282341,0.000000,0.010000,0.010000,0.000000
yellow,560.662557,-145.342643,0.000000,0.010000,0.010000,0.000000
yellow,566.873211,-140.712664,0.000000,0.010000,0.010000,0.000000
yellow,573.360043,-136.218309,0.000000,0.010000,0.010000,0.000000
yellow,579.972545,-131.799784,0.000000,0.010000,0.010000,0.000000
yellow,586.614461,-127.422635,0.000000,0.010000,0.010000,0.000000
yellow,593.288197,-123.090993,0.000000,0.010000,0.010000,0.000000
yellow,599.993795,-118.805805,0.000000,0.010000,0.010000,0.000000
yellow,606.724895,-114.558398,0.000000,0.010000,0.010000,0.000000
yellow,613.480924,-110.348378,0.000000,0.010000,0.010000,0.000000
yellow,620.261298,-106.175329,0.000000,0.010000,0.010000,0.000000
yellow,627.065421,-102.038802,0.000000,0.010000,0.010000,0.000000
yellow,633.892679,-97.938290,0.000000,0.010000,0.010000,0.000000
yellow,640.744261,-93.876119,0.000000,0.010000,0.010000,0.000000
yellow,647.617075,-89.847761,0.000000,0.010000,0.010000,0.000000
yellow,654.510121,-85.851847,0.000000,0.010000,0.010000,0.000000
yellow,661.422777,-81.887490,0.000000,0.010000,0.010000,0.000000
yellow,668.354369,-77.953551,0.000000,0.010000,0.010000,0.000000
yellow,675.304167,-74.048536,0.000000,0.010000,0.010000,0.000000
yellow,682.273322,-70.173258,0.000000,0.010000,0.010000,0.000000
yellow,689.259623,-66.322253,0.000000,0.010000,0.010000,0.000000
yellow,696.262231,-62.490534,0.000000,0.010000,0.010000,0.000000
yellow,703.327750,-58.646775,0.000000,0.010000,0.010000,0.000000
yellow,710.670112,-54.501541,0.000000,0.010000,0.010000,0.000000
yellow,717.819567,-49.752728,0.000000,0.010000,0.010000,0.000000
yellow,724.550610,-44.383289,0.000000,0.010000,0.010000,0.000000
yellow,730.783239,-38.446894,0.000000,0.010000,0.010000,0.000000
yellow,736.459914,-32.021498,0.000000,0.010000,0.010000,0.000000
yellow,741.568504,-25.209195,0.000000,0.010000,0.010000,0.000000
yellow,746.141381,-18.113824,0.000000,0.010000,0.010000,0.000000
yellow,750.242410,-10.824596,0.000000,0.010000,0.010000,0.000000
yellow,753.950106,-3.409593,0.000000,0.010000,0.010000,0.000000
yellow,757.343691,4.083256,0.000000,0.010000,0.010000,0.000000
yellow,760.473674,11.594045,0.000000,0.010000,0.010000,0.000000
yellow,763.434496,18.995272,0.000000,0.010000,0.010000,0.000000
yellow,766.400188,26.237667,0.000000,0.010000,0.010000,0.000000
yellow,769.505076,33.188512,0.000000,0.010000,0.010000,0.000000
yellow,772.923249,39.679936,0.000000,0.010000,0.010000,0.000000
yellow,776.844731,45.565338,0.000000,0.010000,0.010000,0.000000
yellow,781.455367,50.767866,0.000000,0.010000,0.010000,0.000000
yellow,786.858736,55.285342,0.000000,0.010000,0.010000,0.000000
yellow,792.950859,59.200847,0.000000,0.010000,0.010000,0.000000
yellow,799.593976,62.567040,0.000000,0.010000,0.010000,0.000000
yellow,806.628308,65.524396,0.000000,0.010000,0.010000,0.000000
yellow,814.137322,68.292533,0.000000,0.010000,0.010000,0.000000
yellow,821.830543,71.188757,0.000000,0.010000,0.010000,0.000000
yellow,829.540575,74.432418,0.000000,0.010000,0.010000,0.000000
yellow,837.208768,78.182604,0.000000,0.010000,0.010000,0.000000
yellow,844.717882,82.660995,0.000000,0.010000,0.010000,0.000000
yellow,851.791693,88.154560,0.000000,0.010000,0.010000,0.000000
yellow,858.085019,94.670762,0.000000,0.010000,0.010000,0.000000
yellow,863.306797,102.026708,0.000000,0.010000,0.010000,0.000000
yellow,867.411286,109.904530,0.000000,0.010000,0.010000,0.000000
yellow,870.441324,118.049956,0.000000,0.010000,0.010000,0.000000
yellow,872.731857,126.279533,0.000000,0.010000,0.010000,0.000000
yellow,874.336983,134.525434,0.000000,0.010000,0.010000,0.000000
yellow,875.489296,142.654461,0.000000,0.010000,0.010000,0.000000
yellow,876.393800,150.461832,0.000000,0.010000,0.010000,0.000000
yellow,877.435272,158.061298,0.000000,0.010000,0.010000,0.000000
yellow,878.823457,165.549235,0.000000,0.010000,0.010000,0.000000
yellow,880.628503,172.879320,0.000000,0.010000,0.010000,0.000000
yellow,882.923132,179.993184,0.000000,0.010000,0.010000,0.000000
yellow,885.683600,186.872381,0.000000,0.010000,0.010000,0.000000
yellow,889.067479,193.400596,0.000000,0.010000,0.010000,0.000000
yellow,893.001494,199.588701,0.000000,0.010000,0.010000,0.000000
yellow,897.519398,205.394451,0.000000,0.010000,0.010000,0.000000
yellow,902.621673,210.798323,0.000000,0.010000,0.010000,0.000000
yellow,908.200978,215.867278,0.000000,0.010000,0.010000,0.000000
yellow,914.175835,220.662291,0.000000,0.010000,0.010000,0.000000
yellow,920.459612,225.259577,0.000000,0.010000,0.010000,0.000000
yellow,926.861554,229.649590,0.000000,0.010000,0.010000,0.000000
yellow,933.353248,233.775367,0.000000,0.010000,0.010000,0.000000
yellow,939.986918,237.595948,0.000000,0.010000,0.010000,0.000000
yellow,946.769392,241.032175,0.000000,0.010000,0.010000,0.000000
yellow,953.677187,244.061348,0.000000,0.010000,0.010000,0.000000
yellow,960.696754,246.613004,0.000000,0.010000,0.010000,0.000000
yellow,967.807212,248.539068,0.000000,0.010000,0.010000,0.000000
yellow,974.950720,249.788972,0.000000,0.010000,0.010000,0.000000
yellow,982.060906,250.252468,0.000000,0.010000,0.010000,0.000000
yellow,989.050103,249.824129,0.000000,0.010000,0.010000,0.000000
yellow,995.818491,248.424112,0.000000,0.010000,0.010000,0.000000
yellow,1002.498756,245.853162,0.000000,0.010000,0.010000,0.000000
yellow,1009.668250,242.354203,0.000000,0.010000,0.010000,0.000000
yellow,1016.862299,238.833030,0.000000,0.010000,0.010000,0.000000
yellow,1024.058841,235.322876,0.000000,0.010000,0.010000,0.000000
yellow,1031.257514,231.819612,0.000000,0.010000,0.010000,0.000000
yellow,1038.458399,228.322308,0.000000,0.010000,0.010000,0.000000
yellow,1045.661913,224.830978,0.000000,0.010000,0.010000,0.000000
yellow,1052.867929,221.344494,0.000000,0.010000,0.010000,0.000000
yellow,1060.076828,217.862848,0.000000,0.010000,0.010000,0.000000
yellow,1067.290164,214.387323,0.000000,0.010000,0.010000,0.000000
yellow,1074.509045,210.917807,0.000000,0.010000,0.010000,0.000000
yellow,1081.740012,207.457006,0.000000,0.010000,0.010000,0.000000
yellow,1089.008234,204.005402,0.000000,0.010000,0.010000,0.000000
yellow,1097.173484,200.438601,0.000000,0.010000,0.010000,0.000000
yellow,1106.221699,198.087801,0.000000,0.010000,0.010000,0.000000
yellow,1115.565438,197.553737,0.000000,0.010000,0.010000,0.000000
yellow,1124.703015,198.789103,0.000000,0.010000,0.010000,0.000000
yellow,1133.310292,201.446059,0.000000,0.010000,0.010000,0.000000
yellow,1141.273847,205.162550,0.000000,0.010000,0.010000,0.000000
yellow,1148.642131,209.608104,0.000000,0.010000,0.010000,0.000000
yellow,1155.534019,214.542549,0.000000,0.010000,0.010000,0.000000
yellow,1162.004425,219.854422,0.000000,0.010000,0.010000,0.000000
yellow,1168.139140,225.438643,0.000000,0.010000,0.010000,0.000000
yellow,1174.013601,231.218667,0.000000,0.010000,0.010000,0.000000
yellow,1179.667144,237.155467,0.000000,0.010000,0.010000,0.000000
yellow,1185.123217,243.229669,0.000000,0.010000,0.010000,0.000000
yellow,1190.436974,249.433853,0.000000,0.010000,0.010000,0.000000
yellow,1195.570014,255.727019,0.000000,0.010000,0.010000,0.000000
yellow,1200.580115,262.084183,0.000000,0.010000,0.010000,0.000000
yellow,1205.465808,268.453519,0.000000,0.010000,0.010000,0.000000
yellow,1210.266905,274.734435,0.000000,0.010000,0.010000,0.000000
yellow,1215.039760,280.719173,0.000000,0.010000,0.010000,0.000000
yellow,1219.894567,286.049185,0.000000,0.010000,0.010000,0.000000
yellow,1224.996848,290.364313,0.000000,0.010000,0.010000,0.000000
yellow,1230.690118,293.493890,0.000000,0.010000,0.010000,0.000000
yellow,1234.690786,294.863325,0.000000,0.010000,0.010000,0.000000
yellow,1241.674521,296.288683,0.000000,0.010000,0.010000,0.000000
yellow,1248.946422,296.960220,0.000000,0.010000,0.010000,0.000000
yellow,1256.080974,296.909648,0.000000,0.010000,0.010000,0.000000
yellow,1262.967097,295.938368,0.000000,0.010000,0.010000,0.000000
yellow,1269.466509,293.937336,0.000000,0.010000,0.010000,0.000000
yellow,1275.472387,290.875256,0.000000,0.010000,0.010000,0.000000
yellow,1280.871914,286.709421,0.000000,0.010000,0.010000,0.000000
yellow,1285.669140,281.595778,0.000000,0.010000,0.010000,0.000000
yellow,1289.905906,275.680462,0.000000,0.010000,0.010000,0.000000
yellow,1293.893025,268.913274,0.000000,0.010000,0.010000,0.000000
yellow,1298.354987,261.684219,0.000000,0.010000,0.010000,0.000000
yellow,1303.961026,254.445840,0.000000,0.010000,0.010000,0.000000
yellow,1308.508406,250.237458,0.000000,0.010000,0.010000,0.000000
yellow,1314.057622,246.815367,0.000000,0.010000,0.010000,0.000000
yellow,1320.279952,244.682474,0.000000,0.010000,0.010000,0.000000
yellow,1326.578488,243.949282,0.000000,0.010000,0.010000,0.000000
yellow,1332.556527,244.292232,0.000000,0.010000,0.010000,0.000000
yellow,1337.737001,245.177312,0.000000,0.010000,0.010000,0.000000
yellow,1345.621207,246.710524,0.000000,0.010000,0.010000,0.000000
yellow,1353.479728,248.266225,0.000000,0.010000,0.010000,0.000000
yellow,1361.331462,249.831912,0.000000,0.010000,0.010000,0.000000
yellow,1369.179824,251.403775,0.000000,0.010000,0.010000,0.000000
yellow,1377.026190,252.979851,0.000000,0.010000,0.010000,0.000000
yellow,1384.870976,254.559678,0.000000,0.010000,0.010000,0.000000
yellow,1392.714785,256.142059,0.000000,0.010000,0.010000,0.000000
yellow,1400.557947,257.726207,0.000000,0.010000,0.010000,0.000000
yellow,1408.400572,259.311867,0.000000,0.010000,0.010000,0.000000
yellow,1416.242548,260.899438,0.000000,0.010000,0.010000,0.000000
yellow,1424.084173,262.488067,0.000000,0.010000,0.010000,0.000000
yellow,1431.925499,264.077596,0.000000,0.010000,0.010000,0.000000
yellow,1439.766500,265.668097,0.000000,0.010000,0.010000,0.000000
yellow,1447.607179,267.259506,0.000000,0.010000,0.010000,0.000000
yellow,1455.447633,268.851463,0.000000,0.010000,0.010000,0.000000
yellow,1463.287843,270.443900,0.000000,0.010000,0.010000,0.000000
yellow,1471.127760,272.036670,0.000000,0.010000,0.010000,0.000000
yellow,1478.967218,273.629457,0.000000,0.010000,0.010000,0.000000
yellow,1486.805418,275.221451,0.000000,0.010000,0.010000,0.000000
yellow,1494.667924,276.815001,0.000000,0.010000,0.010000,0.000000
yellow,1503.215280,278.888385,0.000000,0.010000,0.010000,0.000000
yellow,1511.703946,282.277050,0.000000,0.010000,0.010000,0.000000
yellow,1519.523758,287.089778,0.000000,0.010000,0.010000,0.000000
yellow,1526.289545,292.883006,0.000000,0.010000,0.010000,0.000000
yellow,1532.147983,299.106314,0.000000,0.010000,0.010000,0.000000
yellow,1537.381504,305.360421,0.000000,0.010000,0.010000,0.000000
yellow,1542.464441,311.555486,0.000000,0.010000,0.010000,0.000000
yellow,1547.530607,317.753690,0.000000,0.010000,0.010000,0.000000
yellow,1552.590563,323.954339,0.000000,0.010000,0.010000,0.000000
yellow,1557.647795,330.156060,0.000000,0.010000,0.010000,0.000000
yellow,1562.701459,336.359560,0.000000,0.010000,0.010000,0.000000
yellow,1567.754018,342.563612,0.000000,0.010000,0.010000,0.000000
yellow,1572.805266,348.768384,0.000000,0.010000,0.010000,0.000000
yellow,1577.855127,354.973918,0.000000,0.010000,0.010000,0.000000
yellow,1582.904988,361.179451,0.000000,0.010000,0.010000,0.000000
yellow,1587.953391,367.385797,0.000000,0.010000,0.010000,0.000000
yellow,1593.001668,373.592214,0.000000,0.010000,0.010000,0.000000
yellow,1598.049838,379.798683,0.000000,0.010000,0.010000,0.000000
yellow,1603.097254,386.005530,0.000000,0.010000,0.010000,0.000000
yellow,1608.144670,392.212376,0.000000,0.010000,0.010000,0.000000
yellow,1613.192036,398.419231,0.000000,0.010000,0.010000,0.000000
yellow,1618.239127,404.626132,0.000000,0.010000,0.010000,0.000000
yellow,1623.286217,410.833032,0.000000,0.010000,0.010000,0.000000
yellow,1628.333316,417.039913,0.000000,0.010000,0.010000,0.000000
yellow,1633.380527,423.246521,0.000000,0.010000,0.010000,0.000000
yellow,1638.427738,429.453129,0.000000,0.010000,0.010000,0.000000
yellow,1643.474949,435.659737,0.000000,0.010000,0.010000,0.000000
yellow,1648.522655,441.865745,0.000000,0.010000,0.010000,0.000000
yellow,1653.570403,448.071703,0.000000,0.010000,0.010000,0.000000
yellow,1658.618151,454.277661,0.000000,0.010000,0.010000,0.000000
yellow,1663.666654,460.482796,0.000000,0.010000,0.010000,0.000000
yellow,1668.715372,466.687696,0.000000,0.010000,0.010000,0.000000
yellow,1673.764090,472.892596,0.000000,0.010000,0.010000,0.000000
yellow,1678.813820,479.096408,0.000000,0.010000,0.010000,0.000000
yellow,1683.864004,485.299733,0.000000,0.010000,0.010000,0.000000
yellow,1688.914187,491.503057,0.000000,0.010000,0.010000,0.000000
yellow,1693.965860,497.704737,0.000000,0.010000,0.010000,0.000000
yellow,1699.018121,503.905767,0.000000,0.010000,0.010000,0.000000
yellow,1704.070382,510.106796,0.000000,0.010000,0.010000,0.000000
yellow,1709.125275,516.304714,0.000000,0.010000,0.010000,0.000000
yellow,1714.180413,522.502341,0.000000,0.010000,0.010000,0.000000
yellow,1719.236904,528.698145,0.000000,0.010000,0.010000,0.000000
yellow,1724.295993,534.890448,0.000000,0.010000,0.010000,0.000000
yellow,1729.355381,541.082225,0.000000,0.010000,0.010000,0.000000
yellow,1734.419740,547.265254,0.000000,0.010000,0.010000,0.000000
yellow,1739.484731,553.445966,0.000000,0.010000,0.010000,0.000000
yellow,1744.554560,559.608990,0.000000,0.010000,0.010000,0.000000
yellow,1749.615221,565.730090,0.000000,0.010000,0.010000,0.000000
yellow,1754.800472,571.895443,0.000000,0.010000,0.010000,0.000000
yellow,1760.375233,580.098238,0.000000,0.010000,0.010000,0.000000
yellow,1762.603410,585.966593,0.000000,0.010000,0.010000,0.000000
yellow,1763.713556,592.160531,0.000000,0.010000,0.010000,0.000000
yellow,1763.620057,598.532945,0.000000,0.010000,0.010000,0.000000
yellow,1762.147267,604.943821,0.000000,0.010000,0.010000,0.000000
yellow,1758.936212,611.136604,0.000000,0.010000,0.010000,0.000000
yellow,1753.535184,616.388559,0.000000,0.010000,0.010000,0.000000
yellow,1746.257538,619.311273,0.000000,0.010000,0.010000,0.000000
yellow,1738.832712,619.241628,0.000000,0.010000,0.010000,0.000000
yellow,1733.581017,617.797924,0.000000,0.010000,0.010000,0.000000
yellow,1725.965809,615.423176,0.000000,0.010000,0.010000,0.000000
yellow,1718.329277,613.061595,0.000000,0.010000,0.010000,0.000000
yellow,1710.688756,610.705854,0.000000,0.010000,0.010000,0.000000
yellow,1703.046460,608.353088,0.000000,0.010000,0.010000,0.000000
yellow,1695.401406,606.006472,0.000000,0.010000,0.010000,0.000000
yellow,1687.756055,603.660657,0.000000,0.010000,0.010000,0.000000
yellow,1680.108808,601.319950,0.000000,0.010000,0.010000,0.000000
yellow,1672.461562,598.979242,0.000000,0.010000,0.010000,0.000000
yellow,1664.812387,596.644418,0.000000,0.010000,0.010000,0.000000
yellow,1657.163200,594.309628,0.000000,0.010000,0.010000,0.000000
yellow,1649.512807,591.978852,0.000000,0.010000,0.010000,0.000000
yellow,1641.861752,589.650279,0.000000,0.010000,0.010000,0.000000
yellow,1634.210445,587.322599,0.000000,0.010000,0.010000,0.000000
yellow,1626.557489,585.000784,0.000000,0.010000,0.010000,0.000000
yellow,1618.904533,582.678969,0.000000,0.010000,0.010000,0.000000
yellow,1611.250582,580.360898,0.000000,0.010000,0.010000,0.000000
yellow,1603.595623,578.046626,0.000000,0.010000,0.010000,0.000000
yellow,1595.940664,575.732352,0.000000,0.010000,0.010000,0.000000
yellow,1588.284016,573.424803,0.000000,0.010000,0.010000,0.000000
yellow,1580.626893,571.119143,0.000000,0.010000,0.010000,0.000000
yellow,1572.969707,568.813747,0.000000,0.010000,0.010000,0.000000
yellow,1565.310210,566.518136,0.000000,0.010000,0.010000,0.000000
yellow,1557.650713,564.222524,0.000000,0.010000,0.010000,0.000000
yellow,1549.990491,561.930218,0.000000,0.010000,0.010000,0.000000
yellow,1542.328368,559.646585,0.000000,0.010000,0.010000,0.000000
yellow,1534.666246,557.362948,0.000000,0.010000,0.010000,0.000000
yellow,1527.002464,555.087680,0.000000,0.010000,0.010000,0.000000
yellow,1519.337442,552.818667,0.000000,0.010000,0.010000,0.000000
yellow,1511.672422,550.549649,0.000000,0.010000,0.010000,0.000000
yellow,1504.004405,548.298192,0.000000,0.010000,0.010000,0.000000
yellow,1496.336254,546.047525,0.000000,0.010000,0.010000,0.000000
yellow,1488.666621,543.808093,0.000000,0.010000,0.010000,0.000000
yellow,1480.995328,541.581256,0.000000,0.010000,0.010000,0.000000
yellow,1473.323659,539.359544,0.000000,0.010000,0.010000,0.000000
yellow,1465.649979,537.165051,0.000000,0.010000,0.010000,0.000000
yellow,1457.976369,534.973367,0.000000,0.010000,0.010000,0.000000
yellow,1450.303655,532.825536,0.000000,0.010000,0.010000,0.000000
yellow,1442.634087,530.693907,0.000000,0.010000,0.010000,0.000000
yellow,1434.975635,528.619752,0.000000,0.010000,0.010000,0.000000
yellow,1427.289091,526.618815,0.000000,0.010000,0.010000,0.000000
yellow,1419.565592,524.682483,0.000000,0.010000,0.010000,0.000000
yellow,1411.809269,522.792930,0.000000,0.010000,0.010000,0.000000
yellow,1404.046455,520.919464,0.000000,0.010000,0.010000,0.000000
yellow,1396.278878,519.060186,0.000000,0.010000,0.010000,0.000000
yellow,1388.507144,517.214866,0.000000,0.010000,0.010000,0.000000
yellow,1380.731742,515.382996,0.000000,0.010000,0.010000,0.000000
yellow,1372.953187,513.563450,0.000000,0.010000,0.010000,0.000000
yellow,1365.171664,511.756058,0.000000,0.010000,0.010000,0.000000
yellow,1357.387032,509.961959,0.000000,0.010000,0.010000,0.000000
yellow,1349.599597,508.180298,0.000000,0.010000,0.010000,0.000000
yellow,1341.809470,506.410958,0.000000,0.010000,0.010000,0.000000
yellow,1334.016742,504.653835,0.000000,0.010000,0.010000,0.000000
yellow,1326.221494,502.908835,0.000000,0.010000,0.010000,0.000000
yellow,1318.423794,501.175870,0.000000,0.010000,0.010000,0.000000
yellow,1310.623020,499.458404,0.000000,0.010000,0.010000,0.000000
yellow,1302.819505,497.755180,0.000000,0.010000,0.010000,0.000000
yellow,1295.013564,496.064843,0.000000,0.010000,0.010000,0.000000
yellow,1287.205235,494.387405,0.000000,0.010000,0.010000,0.000000
yellow,1279.393917,492.726496,0.000000,0.010000,0.010000,0.000000
yellow,1271.579519,491.083187,0.000000,0.010000,0.010000,0.000000
yellow,1263.766649,489.455018,0.000000,0.010000,0.010000,0.000000
yellow,1255.954474,487.843454,0.000000,0.010000,0.010000,0.000000
yellow,1248.128527,486.263355,0.000000,0.010000,0.010000,0.000000
yellow,1240.297380,484.702453,0.000000,0.010000,0.010000,0.000000
yellow,1232.462076,483.156992,0.000000,0.010000,0.010000,0.000000
yellow,1224.622892,481.625974,0.000000,0.010000,0.010000,0.000000
yellow,1216.780077,480.108469,0.000000,0.010000,0.010000,0.000000
yellow,1208.933488,478.604955,0.000000,0.010000,0.010000,0.000000
yellow,1201.083293,477.114635,0.000000,0.010000,0.010000,0.000000
yellow,1193.230285,475.634393,0.000000,0.010000,0.010000,0.000000
yellow,1185.374622,474.163430,0.000000,0.010000,0.010000,0.000000
yellow,1177.516452,472.700924,0.000000,0.010000,0.010000,0.000000
yellow,1169.655917,471.246017,0.000000,0.010000,0.010000,0.000000
yellow,1161.792897,469.798436,0.000000,0.010000,0.010000,0.000000
yellow,1153.927724,468.356353,0.000000,0.010000,0.010000,0.000000
yellow,1146.060675,466.918183,0.000000,0.010000,0.010000,0.000000
yellow,1138.191842,465.482712,0.000000,0.010000,0.010000,0.000000
yellow,1130.321307,464.048534,0.000000,0.010000,0.010000,0.000000
yellow,1122.449133,462.613989,0.000000,0.010000,0.010000,0.000000
yellow,1114.575351,461.177086,0.000000,0.010000,0.010000,0.000000
yellow,1106.699942,459.735397,0.000000,0.010000,0.010000,0.000000
yellow,1098.822801,458.285905,0.000000,0.010000,0.010000,0.000000
yellow,1090.943672,456.824796,0.000000,0.010000,0.010000,0.000000
yellow,1083.077960,455.350156,0.000000,0.010000,0.010000,0.000000
yellow,1075.244244,453.879446,0.000000,0.010000,0.010000,0.000000
yellow,1067.419177,452.412333,0.000000,0.010000,0.010000,0.000000
yellow,1059.573593,451.015428,0.000000,0.010000,0.010000,0.000000
yellow,1051.725837,449.626179,0.000000,0.010000,0.010000,0.000000
yellow,1043.862035,448.298076,0.000000,0.010000,0.010000,0.000000
yellow,1035.997611,446.972563,0.000000,0.010000,0.010000,0.000000
yellow,1028.120698,445.699473,0.000000,0.010000,0.010000,0.000000
yellow,1020.243796,444.426322,0.000000,0.010000,0.010000,0.000000
yellow,1012.356658,443.200145,0.000000,0.010000,0.010000,0.000000
yellow,1004.469191,441.975465,0.000000,0.010000,0.010000,0.000000
yellow,996.574628,440.786226,0.000000,0.010000,0.010000,0.000000
yellow,988.678457,439.605006,0.000000,0.010000,0.010000,0.000000
yellow,980.777872,438.447719,0.000000,0.010000,0.010000,0.000000
yellow,972.874388,437.306149,0.000000,0.010000,0.010000,0.000000
yellow,964.968729,436.177387,0.000000,0.010000,0.010000,0.000000
yellow,957.058997,435.072616,0.000000,0.010000,0.010000,0.000000
yellow,949.148920,433.970053,0.000000,0.010000,0.010000,0.000000
yellow,941.233774,432.900027,0.000000,0.010000,0.010000,0.000000
yellow,933.318631,431.829978,0.000000,0.010000,0.010000,0.000000
yellow,925.399854,430.785508,0.000000,0.010000,0.010000,0.000000
yellow,917.479968,429.748845,0.000000,0.010000,0.010000,0.000000
yellow,909.558124,428.727460,0.000000,0.010000,0.010000,0.000000
yellow,901.634052,427.723460,0.000000,0.010000,0.010000,0.000000
yellow,893.709298,426.725465,0.000000,0.010000,0.010000,0.000000
yellow,885.781528,425.754024,0.000000,0.010000,0.010000,0.000000
yellow,877.853760,424.782559,0.000000,0.010000,0.010000,0.000000
yellow,869.922967,423.841956,0.000000,0.010000,0.010000,0.000000
yellow,861.991955,422.903589,0.000000,0.010000,0.010000,0.000000
yellow,854.058934,421.990075,0.000000,0.010000,0.010000,0.000000
yellow,846.125147,421.086058,0.000000,0.010000,0.010000,0.000000
yellow,838.190080,420.202953,0.000000,0.010000,0.010000,0.000000
yellow,830.254062,419.335377,0.000000,0.010000,0.010000,0.000000
yellow,822.317289,418.487518,0.000000,0.010000,0.010000,0.000000
yellow,814.379757,417.659522,0.000000,0.010000,0.010000,0.000000
yellow,806.441989,416.854063,0.000000,0.010000,0.010000,0.000000
yellow,798.503997,416.070157,0.000000,0.010000,0.010000,0.000000
yellow,790.566780,415.317955,0.000000,0.010000,0.010000,0.000000
yellow,782.630031,414.584538,0.000000,0.010000,0.010000,0.000000
yellow,774.696903,413.902613,0.000000,0.010000,0.010000,0.000000
yellow,766.748595,413.244195,0.000000,0.010000,0.010000,0.000000
yellow,758.746783,412.637847,0.000000,0.010000,0.010000,0.000000
yellow,750.640256,411.944550,0.000000,0.010000,0.010000,0.000000
yellow,742.644794,411.137838,0.000000,0.010000,0.010000,0.000000
yellow,734.673749,410.299469,0.000000,0.010000,0.010000,0.000000
yellow,726.709868,409.446436,0.000000,0.010000,0.010000,0.000000
yellow,718.749722,408.583757,0.000000,0.010000,0.010000,0.000000
yellow,710.792248,407.712560,0.000000,0.010000,0.010000,0.000000
yellow,702.836185,406.835921,0.000000,0.010000,0.010000,0.000000
yellow,694.881112,405.954993,0.000000,0.010000,0.010000,0.000000
yellow,686.926814,405.070360,0.000000,0.010000,0.010000,0.000000
yellow,678.973323,404.181130,0.000000,0.010000,0.010000,0.000000
yellow,671.020305,403.288414,0.000000,0.010000,0.010000,0.000000
yellow,663.067612,402.392774,0.000000,0.010000,0.010000,0.000000
yellow,655.115190,401.494124,0.000000,0.010000,0.010000,0.000000
yellow,647.162943,400.590900,0.000000,0.010000,0.010000,0.000000
yellow,639.210581,399.684011,0.000000,0.010000,0.010000,0.000000
yellow,631.257783,398.772765,0.000000,0.010000,0.010000,0.000000
yellow,623.303784,397.855763,0.000000,0.010000,0.010000,0.000000
yellow,615.346215,396.930152,0.000000,0.010000,0.010000,0.000000
yellow,607.374690,395.988753,0.000000,0.010000,0.010000,0.000000
yellow,598.862555,394.852240,0.000000,0.010000,0.010000,0.000000
yellow,592.614414,392.996014,0.000000,0.010000,0.010000,0.000000
yellow,586.089002,388.656275,0.000000,0.010000,0.010000,0.000000
yellow,582.041834,380.105197,0.000000,0.010000,0.010000,0.000000
yellow,583.158713,372.072332,0.000000,0.010000,0.010000,0.000000
yellow,585.997828,366.461219,0.000000,0.010000,0.010000,0.000000
yellow,588.925283,362.049235,0.000000,0.010000,0.010000,0.000000
yellow,593.674387,355.424246,0.000000,0.010000,0.010000,0.000000
yellow,598.482701,348.948488,0.000000,0.010000,0.010000,0.000000
yellow,603.324981,342.537849,0.000000,0.010000,0.010000,0.000000
yellow,608.184752,336.160355,0.000000,0.010000,0.010000,0.000000
yellow,613.052549,329.802303,0.000000,0.010000,0.010000,0.000000
yellow,617.920390,323.456442,0.000000,0.010000,0.010000,0.000000
yellow,622.780720,317.115040,0.000000,0.010000,0.010000,0.000000
yellow,627.626116,310.773838,0.000000,0.010000,0.010000,0.000000
yellow,632.440141,304.427841,0.000000,0.010000,0.010000,0.000000
yellow,637.210239,298.074531,0.000000,0.010000,0.010000,0.000000
yellow,641.892494,291.713902,0.000000,0.010000,0.010000,0.000000
yellow,646.522850,285.229192,0.000000,0.010000,0.010000,0.000000
yellow,651.128905,278.730938,0.000000,0.010000,0.010000,0.000000
yellow,655.708156,272.207144,0.000000,0.010000,0.010000,0.000000
yellow,660.260942,265.662495,0.000000,0.010000,0.010000,0.000000
yellow,664.787807,259.100519,0.000000,0.010000,0.010000,0.000000
yellow,669.287430,252.522815,0.000000,0.010000,0.010000,0.000000
yellow,673.754906,245.929277,0.000000,0.010000,0.010000,0.000000
yellow,678.179684,239.318933,0.000000,0.010000,0.010000,0.000000
yellow,682.548005,232.693098,0.000000,0.010000,0.010000,0.000000
yellow,686.825532,226.056975,0.000000,0.010000,0.010000,0.000000
yellow,690.817912,219.588744,0.000000,0.010000,0.010000,0.000000
